ID,Spillover,Year of spillover,Cases 100 days,Cases total,Days total,road_length,river_length,total_network,Diameter
8,Mb1,2003,143,143,162,0.249547375,0,0.249547375,10
8,Mb1,2003,143,143,162,17.11025895,20.65667055,37.7669295,20
8,Mb1,2003,143,143,162,41.21749073,30.93749058,72.15498131,30
8,Mb1,2003,143,143,162,81.63104945,45.04839735,126.6794468,40
8,Mb1,2003,143,143,162,117.3785008,64.41357035,181.7920711,50
8,Mb1,2003,143,143,162,149.5327093,79.82166299,229.3543723,60
8,Mb1,2003,143,143,162,164.0627922,93.54270279,257.605495,70
8,Mb1,2003,143,143,162,180.5076516,122.6496845,303.1573361,80
8,Mb1,2003,143,143,162,194.7183691,173.1470408,367.8654099,90
8,Mb1,2003,143,143,162,211.2628814,225.3727787,436.6356601,100
8,Mb1,2003,143,143,162,229.0218481,362.8320562,591.8539043,110
8,Mb1,2003,143,143,162,263.9414289,458.5216942,722.4631232,120
8,Mb1,2003,143,143,162,311.252732,534.1244325,845.3771646,130
8,Mb1,2003,143,143,162,369.6382024,586.9605139,956.5987164,140
8,Mb1,2003,143,143,162,424.9933218,663.2031902,1088.196512,150
8,Mb1,2003,143,143,162,502.4760814,722.6027573,1225.078839,160
8,Mb1,2003,143,143,162,547.5069623,776.0983463,1323.605309,170
8,Mb1,2003,143,143,162,586.3750277,852.3249894,1438.700017,180
8,Mb1,2003,143,143,162,624.0438736,926.7446302,1550.788504,190
8,Mb1,2003,143,143,162,666.1101695,985.1935017,1651.303671,200
8,Mb1,2003,143,143,162,750.0873052,1058.837807,1808.925112,210
8,Mb1,2003,143,143,162,845.7285845,1168.095005,2013.823589,220
8,Mb1,2003,143,143,162,1045.434863,1267.483184,2312.918047,230
8,Mb1,2003,143,143,162,1209.106785,1372.295166,2581.401951,240
8,Mb1,2003,143,143,162,1331.381356,1486.258754,2817.640109,250
8,Mb1,2003,143,143,162,1437.813778,1685.490614,3123.304392,260
8,Mb1,2003,143,143,162,1537.085137,1808.508707,3345.593844,270
8,Mb1,2003,143,143,162,1662.875324,1939.005112,3601.880436,280
8,Mb1,2003,143,143,162,1755.449655,2069.813174,3825.262829,290
8,Mb1,2003,143,143,162,1856.11985,2198.509117,4054.628966,300
8,Mb1,2003,143,143,162,2018.119309,2365.011077,4383.130386,310
8,Mb1,2003,143,143,162,2114.031474,2537.718761,4651.750235,320
8,Mb1,2003,143,143,162,2213.678869,2804.864494,5018.543363,330
8,Mb1,2003,143,143,162,2294.99457,3040.848629,5335.843199,340
8,Mb1,2003,143,143,162,2425.835802,3251.874439,5677.71024,350
8,Mb1,2003,143,143,162,2557.630747,3422.688335,5980.319083,360
8,Mb1,2003,143,143,162,2672.214734,3627.168094,6299.382828,370
8,Mb1,2003,143,143,162,2769.551973,3841.921098,6611.473071,380
8,Mb1,2003,143,143,162,2866.845798,4036.096751,6902.942549,390
8,Mb1,2003,143,143,162,2961.871063,4221.868691,7183.739755,400
9,Mb2,2003,35,35,94,10.51697124,0,10.51697124,10
9,Mb2,2003,35,35,94,42.01609835,20.55535374,62.57145209,20
9,Mb2,2003,35,35,94,68.12234495,31.23893067,99.36127562,30
9,Mb2,2003,35,35,94,90.77191762,41.42010944,132.1920271,40
9,Mb2,2003,35,35,94,112.7829084,57.45464305,170.2375514,50
9,Mb2,2003,35,35,94,138.1007238,77.32811079,215.4288345,60
9,Mb2,2003,35,35,94,168.7616839,91.74914083,260.5108247,70
9,Mb2,2003,35,35,94,185.5579548,151.4908112,337.048766,80
9,Mb2,2003,35,35,94,215.022357,223.2418005,438.2641575,90
9,Mb2,2003,35,35,94,264.2180502,315.2795828,579.497633,100
9,Mb2,2003,35,35,94,307.2785244,388.6820635,695.9605879,110
9,Mb2,2003,35,35,94,350.0352113,463.8012209,813.8364322,120
9,Mb2,2003,35,35,94,386.7956747,539.4954656,926.2911403,130
9,Mb2,2003,35,35,94,416.1447283,598.960389,1015.105117,140
9,Mb2,2003,35,35,94,465.6939214,645.4701063,1111.164028,150
9,Mb2,2003,35,35,94,522.4638019,689.3194655,1211.783267,160
9,Mb2,2003,35,35,94,570.3418058,733.0092739,1303.35108,170
9,Mb2,2003,35,35,94,608.7948995,774.230187,1383.025087,180
9,Mb2,2003,35,35,94,651.1502125,850.7522609,1501.902473,190
9,Mb2,2003,35,35,94,720.0303212,923.7899386,1643.82026,200
9,Mb2,2003,35,35,94,789.8804057,1046.661857,1836.542263,210
9,Mb2,2003,35,35,94,922.2176375,1153.866335,2076.083972,220
9,Mb2,2003,35,35,94,1056.518416,1324.622464,2381.140881,230
9,Mb2,2003,35,35,94,1171.189543,1430.599767,2601.789309,240
9,Mb2,2003,35,35,94,1337.753365,1566.978938,2904.732303,250
9,Mb2,2003,35,35,94,1490.727149,1681.212571,3171.93972,260
9,Mb2,2003,35,35,94,1657.021316,1785.44891,3442.470227,270
9,Mb2,2003,35,35,94,1802.549882,1913.578469,3716.128351,280
9,Mb2,2003,35,35,94,1909.262658,2040.78211,3950.044768,290
9,Mb2,2003,35,35,94,2008.752193,2211.569278,4220.32147,300
9,Mb2,2003,35,35,94,2097.609924,2427.487138,4525.097062,310
9,Mb2,2003,35,35,94,2179.537135,2650.210319,4829.747454,320
9,Mb2,2003,35,35,94,2285.791325,2839.629648,5125.420973,330
9,Mb2,2003,35,35,94,2394.750026,3043.964019,5438.714045,340
9,Mb2,2003,35,35,94,2492.049392,3292.499095,5784.548487,350
9,Mb2,2003,35,35,94,2572.989605,3563.768118,6136.757723,360
9,Mb2,2003,35,35,94,2674.036399,3747.145891,6421.18229,370
9,Mb2,2003,35,35,94,2801.660958,3946.037022,6747.69798,380
9,Mb2,2003,35,35,94,2924.891135,4182.172483,7107.063619,390
9,Mb2,2003,35,35,94,3060.575306,4374.476106,7435.051412,400
18,Mband,2020,110,130,184,0,6.395604819,6.395604819,10
18,Mband,2020,110,130,184,10.38000665,32.05758139,42.43758804,20
18,Mband,2020,110,130,184,22.14822379,64.81568985,86.96391364,30
18,Mband,2020,110,130,184,27.46189091,110.6305004,138.0923913,40
18,Mband,2020,110,130,184,32.56270419,183.1834725,215.7461767,50
18,Mband,2020,110,130,184,37.86425525,218.3863263,256.2505816,60
18,Mband,2020,110,130,184,51.83131542,259.0515067,310.8828221,70
18,Mband,2020,110,130,184,70.44382585,289.852523,360.2963488,80
18,Mband,2020,110,130,184,99.70952228,332.7148147,432.424337,90
18,Mband,2020,110,130,184,138.2556971,389.1152344,527.3709315,100
18,Mband,2020,110,130,184,173.2088446,444.836111,618.0449557,110
18,Mband,2020,110,130,184,213.6293549,502.2859889,715.9153438,120
18,Mband,2020,110,130,184,264.9750435,569.6594806,834.6345241,130
18,Mband,2020,110,130,184,318.936155,631.634088,950.570243,140
18,Mband,2020,110,130,184,349.5222193,687.2216405,1036.74386,150
18,Mband,2020,110,130,184,398.4525511,777.8326554,1176.285206,160
18,Mband,2020,110,130,184,442.4234343,865.5069298,1307.930364,170
18,Mband,2020,110,130,184,500.5011731,959.7394517,1460.240625,180
18,Mband,2020,110,130,184,553.4221579,1024.215726,1577.637884,190
18,Mband,2020,110,130,184,621.6497666,1100.040029,1721.689796,200
18,Mband,2020,110,130,184,689.4298802,1238.740581,1928.170461,210
18,Mband,2020,110,130,184,746.5336864,1325.723831,2072.257517,220
18,Mband,2020,110,130,184,806.6543921,1440.036312,2246.690704,230
18,Mband,2020,110,130,184,854.5807306,1534.557944,2389.138675,240
18,Mband,2020,110,130,184,877.8914645,1646.252643,2524.144108,250
18,Mband,2020,110,130,184,912.8187001,1755.474285,2668.292985,260
18,Mband,2020,110,130,184,933.3678792,1885.066858,2818.434737,270
18,Mband,2020,110,130,184,966.1629513,2016.341816,2982.504767,280
18,Mband,2020,110,130,184,1000.003157,2126.811005,3126.814162,290
18,Mband,2020,110,130,184,1032.143936,2214.039286,3246.183222,300
18,Mband,2020,110,130,184,1092.490274,2304.986625,3397.476899,310
18,Mband,2020,110,130,184,1143.982994,2395.443122,3539.426116,320
18,Mband,2020,110,130,184,1199.721445,2485.448015,3685.169459,330
18,Mband,2020,110,130,184,1264.451314,2590.069933,3854.521247,340
18,Mband,2020,110,130,184,1309.90427,2724.613578,4034.517848,350
18,Mband,2020,110,130,184,1358.050722,2849.866738,4207.91746,360
18,Mband,2020,110,130,184,1433.743446,2966.753496,4400.496942,370
18,Mband,2020,110,130,184,1497.311296,3104.352809,4601.664106,380
18,Mband,2020,110,130,184,1575.867077,3228.349195,4804.216272,390
18,Mband,2020,110,130,184,1635.8122,3361.60035,4997.41255,400
7,MekMb,2001,60,122,197,17.96184788,12.84195891,30.80380679,10
7,MekMb,2001,60,122,197,34.91770219,24.52288754,59.44058973,20
7,MekMb,2001,60,122,197,59.6520466,34.93976766,94.59181425,30
7,MekMb,2001,60,122,197,75.72637339,47.79702248,123.5233959,40
7,MekMb,2001,60,122,197,92.12457807,59.77864693,151.903225,50
7,MekMb,2001,60,122,197,109.5838139,71.35079023,180.9346041,60
7,MekMb,2001,60,122,197,133.9314818,161.3793509,295.3108327,70
7,MekMb,2001,60,122,197,158.3850548,275.1688226,433.5538774,80
7,MekMb,2001,60,122,197,173.9950086,322.0197799,496.0147885,90
7,MekMb,2001,60,122,197,193.3891237,349.9231855,543.3123092,100
7,MekMb,2001,60,122,197,223.7563328,385.437928,609.1942608,110
7,MekMb,2001,60,122,197,261.0072695,438.5214576,699.5287272,120
7,MekMb,2001,60,122,197,319.6484227,500.4633644,820.1117871,130
7,MekMb,2001,60,122,197,355.3477948,557.6870981,913.0348929,140
7,MekMb,2001,60,122,197,400.9593166,618.5186571,1019.477974,150
7,MekMb,2001,60,122,197,450.5416985,679.6622668,1130.203965,160
7,MekMb,2001,60,122,197,518.0151314,748.9914587,1267.00659,170
7,MekMb,2001,60,122,197,583.5057179,854.2160451,1437.721763,180
7,MekMb,2001,60,122,197,640.8212683,972.7870535,1613.608322,190
7,MekMb,2001,60,122,197,703.115546,1070.232612,1773.348158,200
7,MekMb,2001,60,122,197,761.4591729,1230.646513,1992.105686,210
7,MekMb,2001,60,122,197,826.5140551,1375.149742,2201.663797,220
7,MekMb,2001,60,122,197,885.5371266,1573.415346,2458.952472,230
7,MekMb,2001,60,122,197,963.1275576,1746.948935,2710.076493,240
7,MekMb,2001,60,122,197,1069.21705,1896.690112,2965.907162,250
7,MekMb,2001,60,122,197,1139.945934,2024.754169,3164.700103,260
7,MekMb,2001,60,122,197,1208.876878,2242.384727,3451.261605,270
7,MekMb,2001,60,122,197,1265.044752,2431.856777,3696.901529,280
7,MekMb,2001,60,122,197,1307.448843,2564.003285,3871.452129,290
7,MekMb,2001,60,122,197,1349.077415,2681.298992,4030.376406,300
7,MekMb,2001,60,122,197,1426.176007,2766.40808,4192.584087,310
7,MekMb,2001,60,122,197,1524.793771,2899.319145,4424.112916,320
7,MekMb,2001,60,122,197,1599.947161,3031.472607,4631.419767,330
7,MekMb,2001,60,122,197,1677.560516,3155.420227,4832.980743,340
7,MekMb,2001,60,122,197,1782.094736,3323.889099,5105.983835,350
7,MekMb,2001,60,122,197,1911.312815,3575.695561,5487.008376,360
7,MekMb,2001,60,122,197,2100.378317,3771.806777,5872.185094,370
7,MekMb,2001,60,122,197,2297.042928,3965.52683,6262.569758,380
7,MekMb,2001,60,122,197,2465.530491,4187.073477,6652.603968,390
7,MekMb,2001,60,122,197,2734.631706,4327.651978,7062.283684,400
3,Mekouka,1994,52,52,113,0,10.39705485,10.39705485,10
3,Mekouka,1994,52,52,113,0,26.22479299,26.22479299,20
3,Mekouka,1994,52,52,113,0,52.35069822,52.35069822,30
3,Mekouka,1994,52,52,113,0,93.96408389,93.96408389,40
3,Mekouka,1994,52,52,113,0,161.137066,161.137066,50
3,Mekouka,1994,52,52,113,0,213.5696032,213.5696032,60
3,Mekouka,1994,52,52,113,0,287.7053737,287.7053737,70
3,Mekouka,1994,52,52,113,0,347.0862157,347.0862157,80
3,Mekouka,1994,52,52,113,0,393.2970534,393.2970534,90
3,Mekouka,1994,52,52,113,0,440.4393993,440.4393993,100
3,Mekouka,1994,52,52,113,0,501.1851379,501.1851379,110
3,Mekouka,1994,52,52,113,0,553.685491,553.685491,120
3,Mekouka,1994,52,52,113,11.85403691,635.2317507,647.0857876,130
3,Mekouka,1994,52,52,113,32.72102227,732.8809345,765.6019568,140
3,Mekouka,1994,52,52,113,60.86485911,853.0080781,913.8729372,150
3,Mekouka,1994,52,52,113,94.06848957,944.8114732,1038.879963,160
3,Mekouka,1994,52,52,113,131.6302947,1034.65323,1166.283525,170
3,Mekouka,1994,52,52,113,166.4942297,1130.585336,1297.079566,180
3,Mekouka,1994,52,52,113,234.0665423,1229.655485,1463.722027,190
3,Mekouka,1994,52,52,113,292.4121151,1328.830762,1621.242877,200
3,Mekouka,1994,52,52,113,343.2117754,1426.399889,1769.611664,210
3,Mekouka,1994,52,52,113,453.454286,1499.706029,1953.160315,220
3,Mekouka,1994,52,52,113,541.8829898,1561.688689,2103.571678,230
3,Mekouka,1994,52,52,113,643.3426094,1632.310827,2275.653437,240
3,Mekouka,1994,52,52,113,776.7797548,1718.076398,2494.856153,250
3,Mekouka,1994,52,52,113,872.5117044,1820.917887,2693.429591,260
3,Mekouka,1994,52,52,113,962.4104331,1900.303537,2862.71397,270
3,Mekouka,1994,52,52,113,1055.475164,1984.729575,3040.204739,280
3,Mekouka,1994,52,52,113,1210.8491,2152.05494,3362.90404,290
3,Mekouka,1994,52,52,113,1344.664309,2351.333781,3695.99809,300
3,Mekouka,1994,52,52,113,1490.488442,2539.252527,4029.740969,310
3,Mekouka,1994,52,52,113,1656.908495,2714.107774,4371.016269,320
3,Mekouka,1994,52,52,113,1760.066031,2949.967183,4710.033214,330
3,Mekouka,1994,52,52,113,1965.878352,3154.898171,5120.776523,340
3,Mekouka,1994,52,52,113,2167.299517,3296.736686,5464.036204,350
3,Mekouka,1994,52,52,113,2303.810062,3449.967865,5753.777928,360
3,Mekouka,1994,52,52,113,2444.402918,3587.324869,6031.727787,370
3,Mekouka,1994,52,52,113,2601.200003,3784.114684,6385.314687,380
3,Mekouka,1994,52,52,113,2833.581003,3934.362004,6767.943008,390
3,Mekouka,1994,52,52,113,2972.94455,4150.747788,7123.692338,400
17,NK,2019,44,3481,694,6.856385085,0,6.856385085,10
17,NK,2019,44,3481,694,19.81077728,0,19.81077728,20
17,NK,2019,44,3481,694,30.39618138,10.96384861,41.36002999,30
17,NK,2019,44,3481,694,49.2679772,26.9372002,76.2051774,40
17,NK,2019,44,3481,694,73.96230195,38.81719123,112.7794932,50
17,NK,2019,44,3481,694,108.6113449,66.8660544,175.4773993,60
17,NK,2019,44,3481,694,139.2121368,118.6404365,257.8525733,70
17,NK,2019,44,3481,694,184.4349237,151.019686,335.4546097,80
17,NK,2019,44,3481,694,271.0945834,184.6796017,455.7741851,90
17,NK,2019,44,3481,694,362.37768,228.8505656,591.2282456,100
17,NK,2019,44,3481,694,402.4945114,276.5432017,679.0377131,110
17,NK,2019,44,3481,694,436.9522298,324.6165739,761.5688037,120
17,NK,2019,44,3481,694,471.3460249,368.413206,839.7592309,130
17,NK,2019,44,3481,694,515.760322,435.4795078,951.2398298,140
17,NK,2019,44,3481,694,544.2082883,501.9792433,1046.187532,150
17,NK,2019,44,3481,694,585.6989302,570.3206377,1156.019568,160
17,NK,2019,44,3481,694,624.1139549,665.4959603,1289.609915,170
17,NK,2019,44,3481,694,689.3155538,729.1096207,1418.425174,180
17,NK,2019,44,3481,694,846.0363542,837.2758263,1683.31218,190
17,NK,2019,44,3481,694,1004.956988,928.8930818,1933.850069,200
17,NK,2019,44,3481,694,1131.356075,1021.107238,2152.463313,210
17,NK,2019,44,3481,694,1252.672958,1104.084312,2356.75727,220
17,NK,2019,44,3481,694,1356.863635,1202.875928,2559.739563,230
17,NK,2019,44,3481,694,1426.487659,1324.657523,2751.145182,240
17,NK,2019,44,3481,694,1494.357059,1472.001111,2966.35817,250
17,NK,2019,44,3481,694,1594.061395,1629.550944,3223.612339,260
17,NK,2019,44,3481,694,1705.598893,1776.841302,3482.440195,270
17,NK,2019,44,3481,694,1773.412063,1905.143067,3678.55513,280
17,NK,2019,44,3481,694,1888.01816,2000.904302,3888.922462,290
17,NK,2019,44,3481,694,2016.182552,2080.468349,4096.650901,300
17,NK,2019,44,3481,694,2152.458618,2167.536182,4319.9948,310
17,NK,2019,44,3481,694,2284.399128,2263.779433,4548.178561,320
17,NK,2019,44,3481,694,2414.589631,2429.920549,4844.51018,330
17,NK,2019,44,3481,694,2566.986723,2546.249097,5113.235819,340
17,NK,2019,44,3481,694,2730.098581,2757.619897,5487.718478,350
17,NK,2019,44,3481,694,2867.146972,2954.0843,5821.231273,360
17,NK,2019,44,3481,694,2997.208941,3151.972045,6149.180986,370
17,NK,2019,44,3481,694,3131.453293,3294.276856,6425.730148,380
17,NK,2019,44,3481,694,3286.043888,3425.017411,6711.061298,390
17,NK,2019,44,3481,694,3455.211585,3589.343691,7044.555276,400
2,Tand,1977,1,1,42,11.10116398,0,11.10116398,10
2,Tand,1977,1,1,42,35.46712425,0,35.46712425,20
2,Tand,1977,1,1,42,86.83364711,5.468264623,92.30191173,30
2,Tand,1977,1,1,42,117.1279381,10.62239014,127.7503282,40
2,Tand,1977,1,1,42,152.1913142,15.85357177,168.044886,50
2,Tand,1977,1,1,42,200.8019222,31.05322379,231.855146,60
2,Tand,1977,1,1,42,230.806552,50.27961102,281.086163,70
2,Tand,1977,1,1,42,282.4667977,66.71511055,349.1819082,80
2,Tand,1977,1,1,42,319.5692665,79.12429172,398.6935583,90
2,Tand,1977,1,1,42,379.5216256,100.4817454,480.003371,100
2,Tand,1977,1,1,42,467.3716411,118.2724954,585.6441365,110
2,Tand,1977,1,1,42,545.6638781,136.4383601,682.1022382,120
2,Tand,1977,1,1,42,610.3277448,172.9566911,783.2844359,130
2,Tand,1977,1,1,42,666.5525747,225.8177657,892.3703403,140
2,Tand,1977,1,1,42,710.3886864,260.3655922,970.7542787,150
2,Tand,1977,1,1,42,770.6422333,313.3038394,1083.946073,160
2,Tand,1977,1,1,42,824.3294074,395.139467,1219.468874,170
2,Tand,1977,1,1,42,901.4753278,533.4343237,1434.909651,180
2,Tand,1977,1,1,42,947.5686624,603.1533781,1550.722041,190
2,Tand,1977,1,1,42,1026.973619,665.0713306,1692.04495,200
2,Tand,1977,1,1,42,1085.800355,728.1381555,1813.938511,210
2,Tand,1977,1,1,42,1140.378759,829.7953805,1970.174139,220
2,Tand,1977,1,1,42,1243.087576,947.2577211,2190.345297,230
2,Tand,1977,1,1,42,1313.221589,1069.436116,2382.657705,240
2,Tand,1977,1,1,42,1414.25312,1213.308653,2627.561773,250
2,Tand,1977,1,1,42,1566.954139,1373.910883,2940.865022,260
2,Tand,1977,1,1,42,1682.102011,1463.244497,3145.346508,270
2,Tand,1977,1,1,42,1809.557909,1541.205059,3350.762969,280
2,Tand,1977,1,1,42,1937.429712,1608.265969,3545.69568,290
2,Tand,1977,1,1,42,2080.918967,1662.800671,3743.719638,300
2,Tand,1977,1,1,42,2213.883491,1735.662211,3949.545703,310
2,Tand,1977,1,1,42,2357.13611,1801.258111,4158.394221,320
2,Tand,1977,1,1,42,2435.070428,1879.426429,4314.496858,330
2,Tand,1977,1,1,42,2503.061505,2011.745493,4514.806998,340
2,Tand,1977,1,1,42,2569.316697,2231.60712,4800.923817,350
2,Tand,1977,1,1,42,2701.672118,2376.127618,5077.799737,360
2,Tand,1977,1,1,42,2827.548276,2553.780482,5381.328758,370
2,Tand,1977,1,1,42,2976.378454,2757.095236,5733.473691,380
2,Tand,1977,1,1,42,3138.261215,2993.536164,6131.797379,390
2,Tand,1977,1,1,42,3238.432183,3290.229463,6528.661646,400
13,WA,2013,176,28652,888,0,0,0,10
13,WA,2013,176,28652,888,34.23493505,0,34.23493505,20
13,WA,2013,176,28652,888,50.24142782,38.55723284,88.79866065,30
13,WA,2013,176,28652,888,72.15393803,77.8180922,149.9720302,40
13,WA,2013,176,28652,888,104.6593207,103.8109301,208.4702507,50
13,WA,2013,176,28652,888,164.1248312,129.2851158,293.409947,60
13,WA,2013,176,28652,888,241.6069136,202.5714232,444.1783368,70
13,WA,2013,176,28652,888,328.4038182,229.369912,557.7737302,80
13,WA,2013,176,28652,888,418.7385708,262.6068001,681.3453709,90
13,WA,2013,176,28652,888,468.1757379,310.9328044,779.1085422,100
13,WA,2013,176,28652,888,515.0488813,364.5933669,879.6422482,110
13,WA,2013,176,28652,888,572.0180561,425.4374878,997.4555439,120
13,WA,2013,176,28652,888,649.1539426,467.513248,1116.667191,130
13,WA,2013,176,28652,888,734.4439339,524.2996067,1258.743541,140
13,WA,2013,176,28652,888,841.2954896,596.282668,1437.578158,150
13,WA,2013,176,28652,888,957.2727508,696.6100449,1653.882796,160
13,WA,2013,176,28652,888,1103.010584,775.8590533,1878.869637,170
13,WA,2013,176,28652,888,1253.260615,860.210882,2113.471497,180
13,WA,2013,176,28652,888,1400.468867,1015.127098,2415.595965,190
13,WA,2013,176,28652,888,1533.261455,1149.566458,2682.827913,200
13,WA,2013,176,28652,888,1667.22745,1313.014083,2980.241533,210
13,WA,2013,176,28652,888,1779.779201,1477.531847,3257.311048,220
13,WA,2013,176,28652,888,1884.993244,1653.770334,3538.763579,230
13,WA,2013,176,28652,888,2072.003071,1810.468035,3882.471106,240
13,WA,2013,176,28652,888,2292.916941,1919.01124,4211.928182,250
13,WA,2013,176,28652,888,2426.342067,2084.453926,4510.795993,260
13,WA,2013,176,28652,888,2539.425679,2273.909639,4813.335318,270
13,WA,2013,176,28652,888,2643.972091,2447.780311,5091.752402,280
13,WA,2013,176,28652,888,2800.824513,2633.919706,5434.744219,290
13,WA,2013,176,28652,888,3039.480931,2837.335179,5876.81611,300
13,WA,2013,176,28652,888,3284.023648,3029.552806,6313.576454,310
13,WA,2013,176,28652,888,3555.540381,3219.651354,6775.191735,320
13,WA,2013,176,28652,888,3751.438469,3408.476941,7159.91541,330
13,WA,2013,176,28652,888,4045.988119,3575.327336,7621.315456,340
13,WA,2013,176,28652,888,4279.909349,3746.262694,8026.172043,350
13,WA,2013,176,28652,888,4541.562304,3932.357765,8473.920069,360
13,WA,2013,176,28652,888,4829.441129,4112.957639,8942.398768,370
13,WA,2013,176,28652,888,5111.381915,4333.994609,9445.376525,380
13,WA,2013,176,28652,888,5384.791652,4580.012255,9964.803907,390
13,WA,2013,176,28652,888,5664.667375,4830.187772,10494.85515,400
1,Yamb,1976,36,318,112,0,10.63473789,10.63473789,10
1,Yamb,1976,36,318,112,14.77460304,21.46748422,36.24208726,20
1,Yamb,1976,36,318,112,27.89580504,32.4845828,60.38038784,30
1,Yamb,1976,36,318,112,45.58908332,43.78790122,89.37698454,40
1,Yamb,1976,36,318,112,57.69260431,55.05808219,112.7506865,50
1,Yamb,1976,36,318,112,72.06121371,65.47757983,137.5387935,60
1,Yamb,1976,36,318,112,88.26061272,76.92248929,165.183102,70
1,Yamb,1976,36,318,112,100.8823255,87.04945897,187.9317844,80
1,Yamb,1976,36,318,112,131.444509,97.1517229,228.5962319,90
1,Yamb,1976,36,318,112,165.3954163,107.7713606,273.1667769,100
1,Yamb,1976,36,318,112,196.7463936,142.3387167,339.0851103,110
1,Yamb,1976,36,318,112,232.2167213,178.1643213,410.3810426,120
1,Yamb,1976,36,318,112,251.8887509,206.5849565,458.4737074,130
1,Yamb,1976,36,318,112,305.7297311,230.2996011,536.0293322,140
1,Yamb,1976,36,318,112,371.5627354,324.138931,695.7016664,150
1,Yamb,1976,36,318,112,416.8958456,435.7557214,852.6515671,160
1,Yamb,1976,36,318,112,479.150678,569.5583012,1048.708979,170
1,Yamb,1976,36,318,112,567.3579569,656.6320092,1223.989966,180
1,Yamb,1976,36,318,112,644.5185018,751.3480988,1395.866601,190
1,Yamb,1976,36,318,112,718.1074558,832.1013508,1550.208807,200
1,Yamb,1976,36,318,112,776.2321941,933.1024526,1709.334647,210
1,Yamb,1976,36,318,112,850.6260681,1004.506665,1855.132733,220
1,Yamb,1976,36,318,112,930.0945598,1067.438834,1997.533394,230
1,Yamb,1976,36,318,112,1009.581591,1135.146148,2144.727739,240
1,Yamb,1976,36,318,112,1097.555227,1217.797709,2315.352936,250
1,Yamb,1976,36,318,112,1166.546279,1290.950705,2457.496984,260
1,Yamb,1976,36,318,112,1247.140586,1362.40529,2609.545876,270
1,Yamb,1976,36,318,112,1368.207971,1495.422502,2863.630473,280
1,Yamb,1976,36,318,112,1566.131629,1625.11385,3191.245479,290
1,Yamb,1976,36,318,112,1719.924561,1860.838744,3580.763306,300
1,Yamb,1976,36,318,112,1898.570188,2049.256383,3947.826572,310
1,Yamb,1976,36,318,112,2065.835001,2246.560205,4312.395206,320
1,Yamb,1976,36,318,112,2185.578465,2383.785071,4569.363536,330
1,Yamb,1976,36,318,112,2313.264797,2474.807181,4788.071978,340
1,Yamb,1976,36,318,112,2475.847914,2609.950885,5085.798799,350
1,Yamb,1976,36,318,112,2637.247724,2746.424584,5383.672308,360
1,Yamb,1976,36,318,112,2810.506837,2863.319783,5673.82662,370
1,Yamb,1976,36,318,112,3049.361461,3054.721657,6104.083118,380
1,Yamb,1976,36,318,112,3273.639342,3191.9949,6465.634243,390
1,Yamb,1976,36,318,112,3473.108642,3326.49407,6799.602712,400
